Age,BusinessTravel,Department,workmode,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,MaritalStatus,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,Laidoff
28,Non-Travel,Research & Development,office,3,3,Female,55,1,2,Married,No,3,1,10,No
50,Travel_Rarely,Research & Development,Remote,3,4,Female,43,3,4,Married,Yes,3,2,25,No
40,Travel_Rarely,Sales,Remote,4,4,Male,57,2,3,Single,Yes,3,3,9,Yes
52,Travel_Rarely,Sales,office,3,2,Male,64,3,3,Single,Yes,3,3,10,Yes
30,Travel_Rarely,Research & Development,Hybrid,4,2,Female,95,3,3,Married,Yes,4,4,9,No
39,Travel_Rarely,Research & Development,Hybrid,2,1,Male,32,3,2,Single,No,3,1,9,No
31,Non-Travel,Sales,office,4,4,Female,57,3,3,Divorced,Yes,3,1,10,No
41,Non-Travel,Sales,office,2,3,Male,40,1,2,Single,No,3,1,19,No
31,Travel_Frequently,Sales,office,3,4,Female,54,3,1,Single,Yes,3,1,3,Yes
44,Travel_Rarely,Research & Development,office,3,1,Male,89,3,1,Married,No,3,3,10,Yes
42,Non-Travel,Research & Development,office,1,3,Male,37,3,4,Married,Yes,3,4,21,No
55,Travel_Rarely,Research & Development,office,2,4,Female,58,1,5,Married,No,3,4,23,No
56,Travel_Rarely,Human Resources,office,4,4,Male,99,3,5,Single,No,3,1,36,No
40,Non-Travel,Research & Development,Hybrid,2,3,Male,74,3,1,Divorced,No,3,2,6,No
34,Travel_Rarely,Research & Development,office,3,4,Male,86,3,3,Divorced,No,3,4,10,No
40,Travel_Rarely,Research & Development,office,3,3,Male,98,3,2,Single,No,3,3,9,No
41,Travel_Frequently,Sales,office,3,3,Female,66,3,2,Divorced,No,3,4,10,No
35,Travel_Frequently,Research & Development,office,4,3,Male,87,3,2,Single,Yes,3,2,9,No
51,Travel_Rarely,Human Resources,office,3,3,Male,84,3,4,Divorced,Yes,3,2,33,No
38,Travel_Rarely,Sales,office,2,2,Female,31,3,2,Divorced,No,3,4,11,No
34,Travel_Rarely,Sales,Hybrid,2,3,Female,66,3,2,Single,No,3,4,10,No
25,Travel_Rarely,Research & Development,Hybrid,1,4,Male,67,3,1,Married,No,3,3,7,No
58,Travel_Rarely,Research & Development,office,4,3,Female,53,2,3,Married,Yes,3,4,31,Yes
40,Travel_Rarely,Research & Development,office,4,2,Male,88,3,1,Married,No,4,3,7,No
36,Travel_Frequently,Sales,office,3,1,Female,83,4,2,Married,No,3,4,17,No
48,Travel_Rarely,Research & Development,office,3,4,Male,54,3,3,Single,No,3,3,11,No
27,Travel_Rarely,Sales,Hybrid,3,3,Female,98,4,1,Married,No,3,2,5,No
51,Travel_Rarely,Research & Development,Hybrid,2,4,Female,82,2,4,Single,No,3,2,29,No
18,Non-Travel,Research & Development,office,3,4,Female,97,3,1,Single,No,3,3,0,No
35,Travel_Rarely,Research & Development,office,3,4,Female,60,2,2,Married,No,3,2,10,No
27,Travel_Frequently,Sales,office,1,4,Male,43,1,2,Single,No,4,2,8,No
55,Travel_Rarely,Sales,Hybrid,4,1,Male,85,4,4,Single,Yes,3,3,24,Yes
56,Travel_Rarely,Research & Development,Remote,3,4,Male,68,3,4,Married,Yes,3,1,33,No
34,Non-Travel,Research & Development,Remote,1,1,Female,92,2,1,Divorced,No,4,3,5,No
40,Travel_Rarely,Research & Development,office,1,2,Female,89,4,2,Divorced,No,4,2,15,No
34,Travel_Rarely,Research & Development,Remote,3,2,Male,86,3,2,Married,No,3,1,10,No
31,Travel_Frequently,Sales,office,3,3,Female,90,2,1,Single,No,3,3,3,Yes
35,Travel_Frequently,Sales,Hybrid,4,4,Female,67,3,2,Married,Yes,3,3,5,Yes
38,Travel_Frequently,Research & Development,office,3,4,Male,57,4,1,Divorced,No,3,4,4,No
34,Travel_Rarely,Research & Development,office,4,3,Female,98,3,2,Single,No,3,4,14,No
28,Travel_Rarely,Sales,Remote,3,3,Male,48,2,2,Married,No,3,3,5,No
31,Travel_Rarely,Research & Development,Remote,4,4,Male,98,3,2,Married,Yes,3,4,10,Yes
39,Travel_Rarely,Sales,Remote,4,1,Male,44,2,2,Married,Yes,3,4,8,No
51,Travel_Frequently,Sales,office,3,2,Male,52,3,3,Married,No,3,2,14,No
41,Travel_Frequently,Research & Development,Remote,3,4,Female,75,3,2,Divorced,Yes,3,1,12,No
37,Travel_Rarely,Research & Development,office,1,3,Male,54,3,1,Married,Yes,3,4,8,No
33,Travel_Frequently,Sales,office,1,2,Male,61,3,2,Married,No,3,1,8,No
32,Travel_Rarely,Sales,office,1,3,Male,36,3,2,Married,Yes,3,1,4,No
39,Non-Travel,Research & Development,Remote,2,3,Male,71,3,3,Married,No,4,2,13,No
25,Travel_Rarely,Sales,Hybrid,1,1,Male,93,4,2,Married,No,3,2,6,No
52,Travel_Frequently,Research & Development,Remote,2,4,Female,59,4,4,Married,Yes,3,2,24,No
43,Travel_Rarely,Research & Development,office,3,1,Female,73,2,2,Single,Yes,3,1,20,No
27,Travel_Rarely,Sales,office,3,4,Female,98,2,2,Married,Yes,3,4,6,No
27,Travel_Rarely,Research & Development,Hybrid,4,4,Female,51,3,1,Single,Yes,3,4,8,Yes
26,Travel_Rarely,Research & Development,office,1,1,Male,36,2,1,Single,No,3,4,5,No
42,Travel_Rarely,Human Resources,office,3,3,Female,31,3,4,Married,No,3,3,21,No
52,Travel_Rarely,Research & Development,office,4,3,Female,54,3,1,Married,No,3,3,12,No
37,Travel_Rarely,Research & Development,Hybrid,3,1,Female,94,3,1,Single,No,3,1,8,No
35,Travel_Frequently,Research & Development,Hybrid,2,3,Male,60,3,3,Single,No,3,3,10,No
25,Travel_Rarely,Research & Development,office,3,1,Male,81,3,1,Married,No,3,2,7,No
26,Travel_Rarely,Research & Development,office,3,3,Male,100,4,1,Single,No,3,4,8,No
29,Travel_Rarely,Human Resources,Hybrid,3,2,Male,51,2,3,Single,No,3,1,10,No
49,Travel_Frequently,Research & Development,Remote,2,1,Male,97,2,2,Single,No,4,1,20,Yes
29,Travel_Frequently,Research & Development,Hybrid,1,3,Female,84,3,3,Single,Yes,3,1,9,Yes
54,Travel_Rarely,Research & Development,office,3,4,Female,54,3,4,Single,No,3,4,29,No
58,Travel_Rarely,Research & Development,office,3,4,Female,76,3,5,Married,Yes,4,3,32,No
55,Travel_Rarely,Research & Development,office,4,2,Male,81,4,4,Divorced,No,3,4,31,No
36,Travel_Rarely,Sales,office,4,1,Female,99,3,2,Single,Yes,3,4,15,No
31,Travel_Frequently,Sales,office,4,2,Female,50,1,1,Single,No,3,2,1,Yes
30,Travel_Rarely,Sales,office,4,4,Female,73,3,2,Divorced,No,3,2,8,No
31,Travel_Rarely,Research & Development,office,5,1,Female,93,3,4,Single,No,3,3,9,No
34,Travel_Frequently,Research & Development,office,4,4,Male,91,3,1,Divorced,No,3,3,10,No
31,Travel_Rarely,Research & Development,office,3,1,Female,34,2,1,Single,No,3,3,1,Yes
27,Travel_Rarely,Research & Development,Hybrid,1,2,Male,91,3,1,Married,No,3,2,6,No
36,Travel_Rarely,Research & Development,office,4,1,Male,37,2,2,Single,No,3,3,10,No
36,Travel_Rarely,Sales,Hybrid,4,3,Female,98,2,2,Married,No,3,1,11,No
47,Travel_Rarely,Research & Development,office,3,1,Male,74,3,1,Married,No,3,3,17,No
25,Travel_Rarely,Sales,office,2,1,Male,68,2,1,Married,No,3,1,6,Yes
37,Non-Travel,Research & Development,office,2,3,Male,84,4,1,Single,No,3,1,7,No
56,Travel_Rarely,Research & Development,office,2,1,Female,90,3,1,Married,No,4,4,5,No
47,Travel_Rarely,Research & Development,office,4,1,Female,82,3,4,Married,No,3,2,26,No
24,Travel_Rarely,Sales,office,1,4,Female,42,3,2,Married,Yes,3,3,5,No
32,Travel_Rarely,Sales,office,5,4,Male,97,3,2,Married,No,3,3,7,No
34,Travel_Rarely,Research & Development,office,3,4,Female,86,2,1,Married,No,3,1,7,No
41,Travel_Rarely,Research & Development,office,5,2,Male,90,4,1,Married,Yes,3,1,7,No
40,Non-Travel,Research & Development,office,4,3,Male,81,3,2,Divorced,No,3,3,11,No
31,Travel_Rarely,Sales,office,2,1,Male,31,3,3,Divorced,No,3,1,13,No
46,Travel_Rarely,Sales,office,3,1,Male,52,3,3,Divorced,No,3,1,28,Yes
39,Non-Travel,Research & Development,office,3,1,Female,54,2,1,Single,Yes,4,2,11,Yes
31,Travel_Frequently,Research & Development,office,5,3,Female,100,4,3,Single,No,3,1,10,Yes
45,Travel_Rarely,Research & Development,Hybrid,3,2,Male,95,1,3,Divorced,Yes,3,2,24,No
31,Travel_Rarely,Human Resources,office,2,4,Female,96,4,1,Single,No,3,4,8,No
31,Travel_Frequently,Research & Development,office,3,2,Male,94,3,1,Married,Yes,3,3,7,Yes
45,Travel_Rarely,Research & Development,Remote,3,2,Male,55,3,3,Married,Yes,3,4,10,No
48,Travel_Rarely,Sales,office,3,3,Male,96,3,2,Divorced,No,3,1,15,No
34,Travel_Rarely,Human Resources,office,4,1,Female,52,3,1,Married,No,3,4,2,Yes
40,Non-Travel,Research & Development,office,1,4,Male,55,2,3,Divorced,No,3,3,16,No
28,Travel_Rarely,Sales,office,3,4,Male,84,3,2,Single,No,3,4,6,No
44,Non-Travel,Research & Development,office,3,3,Male,90,2,1,Single,No,3,4,7,No
53,Travel_Rarely,Research & Development,office,3,4,Male,39,4,4,Single,No,3,2,35,No
49,Travel_Rarely,Research & Development,office,4,1,Male,96,3,2,Married,No,3,2,20,No
40,Travel_Rarely,Research & Development,office,3,3,Male,68,3,1,Divorced,No,3,3,8,No
44,Travel_Rarely,Research & Development,Hybrid,3,4,Male,49,3,1,Single,No,3,3,6,No
33,Travel_Frequently,Sales,office,3,4,Male,54,3,2,Married,No,3,1,5,No
34,Travel_Rarely,Sales,office,3,4,Male,81,1,2,Single,No,3,4,15,No
30,Travel_Rarely,Sales,Hybrid,1,4,Male,96,3,2,Married,No,3,3,4,No
42,Travel_Frequently,Research & Development,office,2,1,Female,74,3,1,Single,No,3,3,12,No
44,Travel_Frequently,Sales,office,5,1,Female,79,3,2,Married,No,3,3,11,No
30,Non-Travel,Research & Development,office,3,3,Male,64,3,1,Divorced,No,3,2,1,No
57,Travel_Rarely,Research & Development,office,2,2,Male,93,4,2,Married,No,4,1,13,No
49,Travel_Rarely,Research & Development,office,4,3,Male,35,3,3,Divorced,No,3,2,29,No
34,Travel_Frequently,Research & Development,Hybrid,3,2,Male,71,3,4,Divorced,No,3,4,16,No
28,Travel_Frequently,Sales,office,3,1,Male,92,3,1,Married,No,3,4,5,Yes
29,Travel_Frequently,Sales,Hybrid,3,1,Female,51,3,2,Single,No,3,1,7,Yes
34,Travel_Rarely,Sales,Remote,4,1,Female,40,2,2,Single,Yes,4,3,16,Yes
35,Travel_Rarely,Sales,office,1,4,Male,76,3,1,Married,No,3,1,1,No
24,Travel_Frequently,Research & Development,office,3,2,Male,89,3,1,Single,Yes,3,3,4,Yes
24,Non-Travel,Sales,Hybrid,2,4,Female,78,3,1,Married,No,3,3,1,No
44,Travel_Frequently,Research & Development,office,1,2,Male,86,3,3,Single,Yes,3,2,16,No
29,Travel_Rarely,Sales,Hybrid,3,3,Male,77,2,2,Divorced,No,3,3,10,No
30,Travel_Rarely,Human Resources,office,3,3,Male,46,3,1,Divorced,No,4,1,6,No
55,Travel_Rarely,Research & Development,office,4,4,Male,30,3,2,Married,Yes,3,2,4,No
33,Travel_Rarely,Research & Development,office,4,1,Female,82,2,1,Married,No,3,4,8,No
47,Travel_Rarely,Sales,Hybrid,3,3,Female,78,3,2,Married,Yes,3,3,11,No
28,Travel_Frequently,Research & Development,office,2,3,Male,38,2,1,Single,No,3,3,8,Yes
28,Travel_Rarely,Research & Development,office,3,1,Male,72,2,1,Divorced,No,3,4,1,No
28,Travel_Frequently,Sales,office,3,3,Male,55,3,2,Single,No,3,4,5,No
49,Travel_Rarely,Research & Development,office,2,3,Female,43,2,2,Married,No,4,1,10,No
29,Travel_Frequently,Research & Development,office,1,4,Female,97,3,1,Married,No,3,3,4,No
28,Travel_Rarely,Research & Development,Remote,1,3,Male,96,1,2,Married,No,3,2,8,No
33,Travel_Rarely,Research & Development,office,5,4,Male,69,3,2,Single,Yes,3,1,14,No
32,Travel_Rarely,Research & Development,office,3,3,Male,64,3,3,Single,No,4,2,10,No
54,Travel_Frequently,Research & Development,Hybrid,4,2,Female,87,3,4,Divorced,No,4,1,26,No
29,Travel_Rarely,Research & Development,office,4,1,Male,100,2,1,Single,No,3,3,11,Yes
44,Travel_Rarely,Research & Development,Remote,3,4,Male,32,3,4,Married,No,3,3,24,No
39,Travel_Rarely,Research & Development,office,3,2,Female,32,3,3,Single,No,3,4,9,No
46,Travel_Rarely,Sales,office,3,3,Female,51,3,4,Married,No,3,4,23,No
35,Travel_Rarely,Research & Development,Hybrid,3,4,Female,91,2,3,Single,No,3,4,11,No
23,Travel_Rarely,Research & Development,Hybrid,1,1,Male,97,3,2,Single,No,3,2,5,No
40,Travel_Rarely,Research & Development,office,4,4,Male,86,3,1,Single,No,3,2,15,Yes
34,Travel_Rarely,Sales,office,3,4,Male,64,2,3,Married,Yes,3,4,10,No
31,Travel_Frequently,Research & Development,office,3,4,Female,33,3,1,Single,No,3,1,7,Yes
50,Travel_Frequently,Research & Development,Remote,5,3,Male,88,1,4,Single,Yes,3,4,32,No
34,Travel_Rarely,Sales,office,2,2,Male,55,3,1,Married,Yes,4,2,12,No
42,Travel_Rarely,Research & Development,office,3,3,Male,68,2,1,Married,No,3,2,4,No
37,Travel_Rarely,Research & Development,Hybrid,3,1,Male,47,3,2,Married,No,3,1,10,No
29,Travel_Rarely,Research & Development,office,1,3,Female,39,1,2,Married,No,3,3,9,No
33,Travel_Rarely,Research & Development,Remote,3,4,Male,44,2,2,Single,No,3,4,5,No
45,Travel_Rarely,Research & Development,Remote,3,4,Male,97,3,1,Married,No,4,4,8,No
42,Travel_Frequently,Research & Development,office,3,4,Male,40,3,3,Married,Yes,3,3,24,No
40,Travel_Rarely,Sales,office,2,1,Male,47,3,2,Married,No,3,4,9,No
33,Travel_Rarely,Research & Development,Remote,4,2,Male,79,3,2,Married,Yes,3,2,15,No
40,Travel_Rarely,Human Resources,office,2,3,Male,38,3,4,Single,Yes,4,4,21,No
24,Travel_Rarely,Research & Development,Remote,2,3,Male,57,2,1,Divorced,No,3,2,2,No
40,Non-Travel,Research & Development,office,2,4,Male,72,3,2,Divorced,Yes,3,3,8,No
45,Travel_Rarely,Research & Development,office,4,1,Male,66,3,3,Divorced,No,3,1,10,No
35,Travel_Rarely,Sales,Remote,4,2,Female,98,2,1,Married,No,4,1,6,No
32,Travel_Rarely,Research & Development,office,2,4,Female,67,2,2,Married,No,3,1,12,No
36,Travel_Rarely,Sales,office,4,3,Male,70,3,1,Single,Yes,4,4,7,No
48,Travel_Rarely,Sales,Hybrid,4,3,Female,96,3,2,Divorced,No,3,3,18,No
29,Travel_Rarely,Research & Development,office,3,3,Male,91,4,1,Married,No,3,1,5,No
33,Travel_Rarely,Sales,office,4,1,Male,46,3,2,Married,No,3,4,8,No
30,Travel_Rarely,Sales,office,3,2,Male,64,2,2,Married,No,3,4,10,Yes
38,Travel_Frequently,Human Resources,office,4,3,Male,71,3,2,Married,No,3,3,10,No
35,Travel_Rarely,Research & Development,office,3,4,Male,68,2,1,Single,No,3,2,3,No
30,Travel_Rarely,Sales,Remote,4,3,Male,33,3,3,Married,No,3,2,9,No
35,Travel_Rarely,Research & Development,office,3,1,Female,69,3,1,Divorced,Yes,3,4,1,Yes
53,Travel_Rarely,Research & Development,office,5,3,Female,78,2,3,Married,No,3,2,34,Yes
38,Travel_Rarely,Research & Development,office,3,3,Male,81,3,2,Married,No,3,1,7,Yes
32,Non-Travel,Research & Development,office,4,4,Male,62,3,2,Married,No,3,2,9,No
48,Travel_Rarely,Research & Development,Hybrid,4,3,Female,65,3,1,Married,No,3,4,10,No
34,Travel_Rarely,Research & Development,office,4,1,Male,35,3,1,Single,No,3,3,1,No
55,Travel_Rarely,Sales,Remote,5,3,Male,60,2,5,Married,No,4,3,36,No
34,Travel_Rarely,Research & Development,office,4,2,Male,45,3,2,Married,No,3,2,9,No
26,Travel_Rarely,Research & Development,office,3,1,Female,89,3,1,Married,No,4,1,1,No
38,Travel_Rarely,Sales,Hybrid,3,3,Male,80,3,2,Married,No,3,4,10,No
38,Travel_Rarely,Sales,Hybrid,3,2,Female,90,3,2,Single,No,3,2,8,No
36,Travel_Rarely,Sales,office,4,2,Female,73,3,2,Single,No,3,1,15,No
29,Travel_Rarely,Research & Development,office,1,2,Male,87,3,1,Single,Yes,3,4,10,No
35,Travel_Rarely,Research & Development,office,4,1,Female,51,3,2,Single,Yes,3,3,10,No
39,Travel_Rarely,Sales,office,3,4,Male,38,4,3,Married,No,3,1,11,No
29,Travel_Frequently,Research & Development,office,1,1,Male,87,3,2,Divorced,No,3,4,6,No
50,Travel_Rarely,Sales,office,3,3,Male,59,3,5,Married,Yes,3,3,27,No
23,Travel_Rarely,Research & Development,office,3,4,Male,45,4,1,Married,No,3,4,4,No
36,Travel_Frequently,Research & Development,office,4,1,Male,80,4,2,Married,Yes,3,4,9,No
42,Travel_Rarely,Research & Development,office,2,4,Male,93,2,5,Single,No,4,4,24,No
35,Travel_Rarely,Research & Development,Remote,3,2,Male,46,4,2,Married,No,3,4,10,No
34,Travel_Frequently,Research & Development,office,4,4,Male,92,2,2,Married,No,3,2,8,No
40,Travel_Rarely,Sales,Hybrid,2,4,Female,84,3,2,Married,No,3,3,5,No
43,Travel_Rarely,Research & Development,Remote,3,4,Male,87,4,1,Divorced,No,3,3,8,No
35,Travel_Rarely,Research & Development,office,2,3,Male,63,2,1,Married,No,3,4,1,No
46,Travel_Rarely,Sales,office,4,4,Male,56,4,4,Single,No,3,2,27,No
28,Travel_Rarely,Research & Development,Remote,3,3,Male,51,3,1,Married,Yes,3,3,1,Yes
22,Non-Travel,Research & Development,Remote,2,2,Female,85,2,1,Married,Yes,3,2,4,No
50,Travel_Frequently,Research & Development,Hybrid,5,2,Male,41,3,4,Married,Yes,3,3,32,No
32,Travel_Rarely,Research & Development,office,4,2,Female,35,4,1,Married,No,3,4,6,No
44,Travel_Rarely,Research & Development,office,3,2,Female,31,3,5,Divorced,Yes,3,4,23,No
30,Travel_Rarely,Research & Development,office,3,2,Male,48,2,1,Married,No,3,2,6,No
45,Travel_Rarely,Research & Development,office,5,3,Female,50,1,2,Single,Yes,3,1,10,No
45,Non-Travel,Sales,Remote,3,1,Male,52,2,2,Married,No,3,1,10,No
31,Travel_Frequently,Sales,office,4,4,Male,54,3,2,Single,No,3,4,10,No
36,Travel_Rarely,Research & Development,Hybrid,4,3,Female,76,3,2,Married,Yes,3,2,7,No
34,Travel_Frequently,Research & Development,office,4,3,Male,42,4,2,Divorced,No,3,1,9,No
49,Travel_Rarely,Research & Development,Remote,4,3,Female,84,3,1,Married,No,3,4,10,No
39,Travel_Rarely,Research & Development,office,5,2,Male,76,3,2,Married,No,3,4,10,No
27,Travel_Rarely,Research & Development,Hybrid,3,4,Male,67,2,1,Divorced,No,3,1,7,No
35,Travel_Rarely,Research & Development,Hybrid,5,2,Male,48,4,2,Married,No,3,4,16,No
28,Travel_Rarely,Research & Development,Remote,3,2,Female,39,1,2,Divorced,No,4,2,6,No
21,Travel_Rarely,Research & Development,office,1,3,Male,97,3,1,Single,No,3,3,3,No
18,Travel_Frequently,Sales,office,2,2,Female,70,3,1,Single,Yes,3,3,0,Yes
47,Travel_Rarely,Human Resources,Remote,4,4,Female,98,3,5,Married,No,3,3,27,No
39,Travel_Rarely,Research & Development,office,2,3,Male,76,2,2,Divorced,No,3,4,11,No
40,Travel_Rarely,Research & Development,Hybrid,3,1,Female,80,2,3,Married,No,3,4,18,No
35,Non-Travel,Research & Development,office,4,3,Female,52,3,2,Married,No,3,4,15,No
37,Travel_Rarely,Research & Development,Hybrid,3,3,Male,85,3,2,Married,No,3,1,9,No
39,Travel_Frequently,Research & Development,office,3,1,Female,81,3,2,Single,No,3,4,10,No
45,Travel_Rarely,Research & Development,office,2,4,Female,59,2,2,Divorced,No,3,1,10,No
38,Travel_Rarely,Research & Development,office,2,4,Female,54,2,3,Married,Yes,3,4,10,No
35,Travel_Rarely,Sales,office,3,4,Male,55,2,3,Married,No,3,3,15,Yes
37,Travel_Rarely,Research & Development,office,3,2,Female,71,3,1,Married,No,3,1,8,No
40,Travel_Rarely,Research & Development,Hybrid,3,3,Female,84,3,3,Single,Yes,3,4,18,No
44,Travel_Frequently,Human Resources,office,5,1,Male,37,3,2,Married,Yes,3,3,14,No
48,Travel_Frequently,Research & Development,office,5,3,Male,89,2,4,Married,No,4,2,23,No
35,Travel_Rarely,Sales,Hybrid,2,1,Male,59,1,2,Divorced,Yes,3,4,7,Yes
24,Travel_Frequently,Research & Development,office,1,1,Female,32,3,1,Single,Yes,3,3,6,No
27,Travel_Rarely,Research & Development,office,3,2,Female,86,4,1,Married,No,3,1,5,No
27,Travel_Frequently,Research & Development,office,3,4,Male,87,3,1,Single,No,3,3,6,No
40,Travel_Rarely,Research & Development,office,3,1,Male,73,3,1,Single,Yes,3,2,10,Yes
29,Travel_Rarely,Sales,office,3,3,Male,42,2,2,Single,No,3,3,8,No
36,Travel_Rarely,Research & Development,office,4,2,Female,42,3,3,Married,No,3,3,9,No
25,Travel_Frequently,Research & Development,office,1,4,Male,77,4,2,Divorced,No,3,3,7,No
39,Travel_Rarely,Research & Development,Hybrid,3,4,Male,66,3,2,Married,No,4,3,7,No
49,Travel_Rarely,Research & Development,Remote,4,1,Female,72,3,4,Married,No,3,2,27,No
50,Travel_Rarely,Research & Development,Hybrid,5,4,Female,50,2,3,Divorced,No,3,3,19,No
20,Travel_Rarely,Sales,office,3,3,Female,31,3,1,Single,No,3,1,2,No
34,Travel_Rarely,Research & Development,office,3,4,Female,66,3,2,Divorced,No,3,3,11,No
36,Travel_Rarely,Research & Development,office,3,1,Male,77,3,1,Single,No,3,3,15,No
49,Travel_Rarely,Research & Development,office,1,3,Female,41,2,4,Married,Yes,3,2,30,No
36,Non-Travel,Research & Development,office,4,4,Female,33,2,2,Married,No,3,3,4,No
36,Travel_Rarely,Research & Development,office,2,4,Male,79,4,2,Divorced,No,4,1,13,No
54,Travel_Rarely,Research & Development,Remote,5,2,Female,91,3,4,Married,No,4,3,36,No
43,Travel_Rarely,Research & Development,Hybrid,2,3,Male,65,2,4,Married,No,4,1,14,No
35,Travel_Frequently,Sales,Hybrid,4,4,Male,36,3,2,Single,Yes,4,1,13,Yes
38,Travel_Frequently,Research & Development,office,3,4,Male,90,3,2,Married,No,3,4,19,No
29,Travel_Rarely,Sales,office,3,1,Male,43,2,2,Divorced,Yes,3,2,10,No
33,Travel_Rarely,Sales,office,4,4,Male,93,3,2,Divorced,No,3,3,6,No
32,Travel_Rarely,Research & Development,office,3,4,Male,45,3,2,Divorced,No,3,3,10,No
31,Travel_Rarely,Sales,office,4,1,Female,67,3,2,Married,No,3,1,10,No
49,Travel_Rarely,Research & Development,Hybrid,3,4,Female,74,3,1,Divorced,Yes,3,2,17,No
38,Travel_Frequently,Research & Development,office,3,4,Female,42,2,1,Single,No,4,2,4,No
47,Travel_Rarely,Sales,office,4,2,Female,47,4,4,Divorced,No,3,3,29,No
49,Travel_Rarely,Research & Development,office,3,3,Male,36,3,4,Single,No,3,1,23,No
41,Travel_Rarely,Sales,Remote,2,4,Male,80,3,3,Single,Yes,3,4,21,No
20,Travel_Rarely,Sales,office,1,4,Male,54,3,1,Single,No,3,1,2,No
33,Non-Travel,Sales,Hybrid,3,3,Female,36,3,2,Divorced,Yes,4,3,7,No
36,Travel_Rarely,Research & Development,Remote,4,1,Male,80,3,2,Married,No,3,2,10,No
44,Travel_Rarely,Human Resources,office,3,3,Female,44,3,1,Divorced,Yes,3,1,8,No
23,Travel_Rarely,Research & Development,office,1,4,Male,93,2,1,Single,Yes,3,1,5,Yes
38,Travel_Rarely,Research & Development,office,2,4,Female,87,3,1,Married,No,3,4,7,No
